Zero
Zero
Start
M5,09/03/23,16:32:20,     1,   897,   405, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,26.7, 6.5, 20,     0,     1, 0.0000, 0.0000
M5,09/03/23,16:32:21,     1,   898,   405, 1002.3, 350, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,26.7, 6.5, 20,    -0,     2, 0.0000, 0.0000
M5,09/03/23,16:32:22,     1,   899,   405, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,26.7, 6.5, 20,    -0,     3, 0.0000, 0.0000
M5,09/03/23,16:32:23,     1,   900,   405, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,26.8, 6.5, 20,     0,     4, 0.0000, 0.0000
M5,09/03/23,16:32:24,     1,   901,   405, 1002.3, 350, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,26.8, 6.5, 20,     0,     5, 0.0000, 0.0000
M5,09/03/23,16:32:25,     1,   902,   406, 1002.3, 350, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,26.8, 6.5, 20,     0,     6, 0.0000, 0.0000
M5,09/03/23,16:32:26,     1,   903,   406, 1002.3, 350, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,26.9, 6.5, 20,     0,     7, 0.0000, 0.0000
M5,09/03/23,16:32:27,     1,   904,   406, 1002.3, 350, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,26.9, 6.5, 20,     0,     8, 0.0000, 0.0000
M5,09/03/23,16:32:28,     1,   905,   406, 1002.3, 350, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,26.9, 6.5, 20,     0,     9, 0.0000, 0.0000
M5,09/03/23,16:32:29,     1,   906,   406, 1002.3, 350, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.0, 6.5, 25,     0,    10, 0.0000, 0.0000
M5,09/03/23,16:32:30,     1,   907,   406, 1002.3, 350, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.0, 6.5, 25,     0,    11, 0.0000, 0.0000
M5,09/03/23,16:32:31,     1,   908,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.0, 6.5, 25,     0,    12, 0.0000, 0.0000
M5,09/03/23,16:32:32,     1,   909,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.0, 6.5, 25,     0,    13, 0.0460, 0.1610
M5,09/03/23,16:32:33,     1,   910,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.1, 6.5, 25,     0,    14, 0.0000, 0.1752
M5,09/03/23,16:32:34,     1,   911,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.1, 6.5, 25,     0,    15, 0.0088, 0.0635
M5,09/03/23,16:32:35,     1,   912,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.1, 6.5, 25,     0,    16, 0.0109, 0.0328
M5,09/03/23,16:32:36,     1,   913,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.1, 6.5, 25,     0,    17, 0.0110, 0.0236
M5,09/03/23,16:32:37,     1,   914,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.1, 6.5, 25,     0,    18, 0.0102, 0.0208
M5,09/03/23,16:32:38,     1,   915,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.2, 6.5, 25,     0,    19, 0.0093, 0.0199
M5,09/03/23,16:32:39,     1,   916,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.2, 6.5, 25,     0,    20, 0.0083, 0.0191
M5,09/03/23,16:32:40,     1,   917,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.2, 6.5, 25,     0,    21, 0.0016, 0.0357
M5,09/03/23,16:32:41,     1,   918,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.2, 6.5, 25,     0,    22,-0.0022, 0.0378
M5,09/03/23,16:32:42,     1,   919,   406, 1002.3, 350, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.2, 6.5, 25,     0,    23,-0.0002, 0.0214
M5,09/03/23,16:32:43,     1,   920,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.3, 6.5, 25,     0,    24, 0.0012, 0.0121
M5,09/03/23,16:32:44,     1,   921,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.3, 6.5, 25,     0,    25,-0.0014, 0.0176
M5,09/03/23,16:32:45,     1,   922,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.3, 6.5, 25,     0,    26,-0.0030, 0.0190
M5,09/03/23,16:32:46,     1,   923,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.3, 6.5, 25,     0,    27,-0.0015, 0.0094
M5,09/03/23,16:32:47,     1,   924,   406, 1002.3, 351, 0.0, 0.0, 0.0,  0, 0.0000,     0,27.2,27.3, 6.5, 25,     0,    28,-0.0004, 0.0037
M5,09/03/23,16:32:48,     1,   925,   406, 1002.3, 351, 0.0, 0.0, 0.0, 21, 0.0000,     0,27.2,27.4, 6.5, 25,     0,    29, 0.0004, 0.0002
